,9033196,0
10086,jackie_grandy,68
10087,Justneedtocry,68
10088,kyliekensit,68
10089,lifeofdepress,68
10090,LollyGirlxo,68
10091,lorena_tong,68
10092,losthope_1,68
10093,mrs_bnorris,68
10094,ohwellwhattever,68
10095,PietroCeck,68
10096,pitviper0126,68
10097,problems_sh1,68
10098,RenaldoSyofwani,68
10099,rouxmalan,68
10100,sad_positive_,68
10101,Sarahbowdenn,68
10102,ScarsBroken,68
10103,SciMindful,68
10104,screwdepblog,68
10105,SecretlyAnonym1,68
10106,skinnybetchwish,68
10107,Standout2012_,68
10108,suicidalqxeen,68
10109,Suicide_Quote,68
10110,Sylph5150,68
10111,THRIVEbipolar,68
10112,TimeTo_LiveFree,68
10113,UnsureOfLife,68
10114,Wantingthin137,68
10115,xdepressedxxxxx,68
10116,xxfucksocietyxx,68
10117,_Keep_TheFaith,69
10118,AliciaDanforth,69
10119,ALostSoul4,69
10120,alter_patrick,69
10121,anasuicide1,69
10122,AnnieBradshaw82,69
10123,anothersadteen_,69
10124,anxixety,69
10125,BaileyCovingto1,69
10126,BeatBullyingUK,69
10127,biofeedsk,69
10128,bulimia_ednos,69
10129,bxeatfck,69
10130,cr_waller,69
10131,Cutter_1311,69
10132,damnedhalsey,69
10133,DelusionalAgain,69
10134,ejwcounselling,69
10135,fat4lif,69
10136,findingthinner,69
10137,flusteredd,69
10138,helpsuicidals,69
10139,ilisten_icare_,69
10140,im_a_dreamer123,69
10141,jochelle0916,69
10142,kmose75,69
10143,lil_insxmniac,69
10144,lil_riggs1,69
10145,LiveOCDFree,69
10146,miserxbleatbest,69
10147,my3amthoughts,69
10148,Needshelpfast_,69
10149,overdosseee,69
10150,OYDPSL,69
10151,Painfullly_numb,69
10152,panickingwreck,69
10153,passion2helpx3,69
10154,PepCulture,69
10155,Queenlena_Gomez,69
10156,R__moon,69
10157,rachelgoldsmith,69
10158,recoveringjazzi,69
10159,robertspsych,69
10160,S_uicide_,69
10161,sadlxstsoul,69
10162,sadnessoccurs,69
10163,SASocially,69
10164,SavingLives2014,69
10165,silentsincerity,69
10166,sucidxlguy_,69
10167,suicidalgal_,69
10168,suixideangel,69
10169,ThinkThins,69
10170,thisisalie1,69
10171,TimidSnapWexley,69
10172,tsuyoi_,69
10173,WaLteRLaBsYuo,69
10174,xlifehatesme,69
10175,xwanttodyex,69
10176,_DDAwareness,70
10177,_selfharmhelp,70
10178,0_BrokenGirl_0,70
10179,5SmutOS,70
10180,a_tumblr_user,70
10181,Aidenapp,70
10182,alishardlow96,70
10183,AliveWeFight,70
10184,allonedepressed,70
10185,anaxiety_,70
10186,anonwords1,70
10187,AnxietyReality,70
10188,ASelfHarmer,70
10189,Attempters,70
10190,BeatYourDemons,70
10191,CherryRaith,70
10192,chris27chubbs,70
10193,DefeatDepro,70
10194,Depression5eva,70
10195,diaryofivy,70
10196,DontHateKill,70
10197,drowninginfat,70
10198,erin_aunspach,70
10199,failuretoexsist,70
10200,Forever_InPain,70
10201,ghostfetish,70
10202,grungeunic0rn,70
10203,Haigwood_50,70
10204,HardWaysOfLife,70
10205,heven7star,70
10206,HoesServing,70
10207,iampatheticlol,70
10208,JennyLouiseXX,70
10209,justdepressing,70
10210,L_AbitoDiPiume,70
10211,Laura4Awareness,70
10212,lisa56d,70
10213,mmbh22q,70
10214,muddy_rain,70
10215,mypalpitations,70
10216,NMDA_RAware,70
10217,numbedone,70
10218,peachysea,70
10219,sadbitch_,70
10220,sadbitches,70
10221,SeLf_HaRm98,70
10222,sevarfrith,70
10223,SHisnttheend,70
10224,sick0fbiebz,70
10225,silent_dark1,70
10226,sinkingslowlyy,70
10227,suicidal_k_i_d,70
10228,Suicidalhuman_,70
10229,suicideprincxss,70
10230,t_e_r_r_i_b_l_e,70
10231,teaspoonofshi,70
10232,tristfulaf,70
10233,um_asdfghjkl,70
10234,undiscovereddd,70
10235,velveteen01,70
10236,vivbanks2002,70
10237,vodka_suicides,70
10238,WeAreStronger12,70
10239,wo0nderlust,70
10240,zavepuleqeko,70
10241,_DepressedTweet,71
10242,_sadlyf,71
10243,_starsinthedark,71
10244,0hbrokeninside,71
10245,20plus6blog,71
10246,ADDlCTING,71
10247,anaf0r3ve4,71
10248,analoveme_,71
10249,Anxiety_dem0n,71
10250,AnxietycanSMA,71
10251,AnxietyisNOTme,71
10252,AnxietyTrauma,71
10253,Anxious_Life,71
10254,arkansasanon,71
10255,AspenNetwork,71
10256,beneaththatmask,71
10257,bidywypetyh,71
10258,blackcloudss,71
10259,BluntBitch9,71
10260,braceletwrists,71
10261,CharlieClassico,71
10262,cheeringfor_ana,71
10263,Chosen2Suffer,71
10264,cindysimpsonn,71
10265,colder_december,71
10266,cuttingprobs,71
10267,deathhwishess,71
10268,depressed_911,71
10269,depressivebut,71
10270,Depresskills0,71
10271,elementthemovie,71
10272,Fighting_Demons,71
10273,forever_lxst,71
10274,fuckboy_niall,71
10275,fvckpills,71
10276,GHCounselling,71
10277,harrys_hamer,71
10278,helpmepleasee13,71
10279,im_not_oqay,71
10280,IntentionsMassa,71
10281,JLUISRMZS,71
10282,JustinHoran__,71
10283,k_mccallister13,71
10284,Lifescastaway_,71
10285,Little_Battless,71
10286,LiveForTheHurt,71
10287,lost_alone_done,71
10288,LostBoys2014,71
10289,Lunaboopikachu,71
10290,make_it_end,71
10291,MxchelleLynn,71
10292,myrpgmaker,71
10293,NotSkinnyHeath,71
10294,notXdarkXenough,71
10295,NYKetamine,71
10296,ObeseBodies,71
10297,Painpassion1,71
10298,princesssmik,71
10299,romvnhalsey,71
10300,SarahShetrick,71
10301,seaword2014,71
10302,suicideisnear,71
10303,suicidial,71
10304,sxfteypinned,71
10305,Thatonegirl556,71
10306,TherapyProject,71
10307,thewalkingd__,71
10308,theworstpain,71
10309,thinmustbe,71
10310,urghhhh_,71
10311,utterlybrxken,71
10312,Vicky_chic,71
10313,WeLoveYouTS,71
10314,whocaresifimsad,71
10315,wudepressed,71
10316,_ohhdarling_,72
10317,Abby_1972,72
10318,acidic_chld,72
10319,always_lonely__,72
10320,ana5432112345,72
10321,andybvb_ew,72
10322,babyboybran12,72
10323,BleedingHope1,72
10324,BunnyNTai,72
10325,callorie_s,72
10326,CarBarbi,72
10327,cassandrastits,72
10328,CrisisChica,72
10329,dads_nightmare_,72
10330,depression1805,72
10331,DepressionCnnct,72
10332,Dying_Slowly22,72
10333,dyingcatus,72
10334,fightbodyshame,72
10335,FrankieButane,72
10336,friendsstickby,72
10337,ginajpetrie1,72
10338,harmers_haven,72
10339,helena1_d,72
10340,her_depressing,72
10341,hxrror_s,72
10342,IHateMe____,72
10343,Just_Die_Why,72
10344,Justafuckup,72
10345,kateeqiz2240,72
10346,LiesFromMyBrain,72
10347,lifelessabandon,72
10348,loura08_luy,72
10349,loveisourdream,72
10350,memew2000,72
10351,Monica0226,72
10352,MyRealMonster,72
10353,n0daysclean,72
10354,numbedxsoul,72
10355,OnoriodeDavid,72
10356,perfectly_faked,72
10357,quotesgalore12,72
10358,Rcvrythrupoetry,72
10359,RecoveryRoses,72
10360,ribslock,72
10361,rrrwtf,72
10362,sadheartbroken,72
10363,Selfharmer2828,72
10364,shatteredsadnes,72
10365,shatteredsoulx,72
10366,Suicidalmess16,72
10367,thatxonexfreak,72
10368,The_FatFriend,72
10369,TheOutsider18,72
10370,ThomasonKara,72
10371,ThrumSociety,72
10372,tru_thoughts1,72
10373,UnkeptSecrets,72
10374,wishiwasdeaddd,72
10375,worthlesswoman,72
10376,x_destroyed_x,72
10377,xo_h0pe,72
10378,youre_a_fighter,72
10379,AFHS_HOPEsquad,73
10380,Andysfallensky,73
10381,anxietybxnes,73
10382,behappyangels,73
10383,Blackwater69sya,73
10384,blakedotson79,73
10385,C_loves_1d5sos,73
10386,Calm_One,73
10387,cecileaaaa,73
10388,CryinAndSmilin,73
10389,deadSmile5,73
10390,depressedasfxk,73
10391,depressedass_,73
10392,depressedqxotes,73
10393,DepressedRage,73
10394,depressedunite,73
10395,DpressedxoGirl,73
10396,Dumb_insecure,73
10397,escapeintodark,73
10398,GirlWithNoLove0,73
10399,Greninja131,73
10400,Healthanxious,73
10401,HToothbrush,73
10402,humannnnnnnnnn,73
10403,hungry_not,73
10404,ihateyou_life,73
10405,itsmehchloeeee,73
10406,jawonderlic,73
10407,Joshuas_scars,73
10408,julisaa_xx,73
10409,Let_It_Be_143,73
10410,LiloHauster,73
10411,LivingAnyway,73
10412,LoosingHope77,73
10413,Luthfi_H,73
10414,Melovehazzaxxx,73
10415,miastowns,73
10416,Mtbvbswsaa,73
10417,Need2BePerfect,73
10418,overxedges,73
10419,pills_dietcoke,73
10420,purgingvenom,73
10421,quotingmoment,73
10422,red__liquid,73
10423,rednightmares,73
10424,ringuettebc,73
10425,RIPGC,73
10426,StopSuicideox,73
10427,suicidallhope,73
10428,suiucide,73
10429,therapy_anxiety,73
10430,troyelaurent,73
10431,vasky_sarah,73
10432,WKeepers,73
10433,womeninterruptd,73
10434,Worthles_soul,73
10435,written_angels,73
10436,xhelpmebeskinny,73
10437,xthisismexxx,73
10438,xUglyThoughtsx,73
10439,youisloved,73
10440,_MyShitLife_,74
10441,1mhere4you,74
10442,alltime_sadness,74
10443,aloneofcourse_x,74
10444,Anatakeover_,74
10445,Annie_Gromova,74
10446,Anxietyrp,74
10447,BlackDeathz,74
10448,BlueDogKnows,74
10449,BlueEnola,74
10450,bozartistry,74
10451,clareburgess121,74
10452,DAkrivos,74
10453,DebbieSafko,74
10454,Deceptivesmiler,74
10455,Demiwannabeee,74
10456,drcdevlin,74
10457,expre55yourself,74
10458,f_u_c_k_e_d,74
10459,fabulousfagg0t,74
10460,forevercanbenow,74
10461,foreverhurtingx,74
10462,FreeandAboveMs,74
10463,HPreventSuicide,74
10464,illusiuns,74
10465,Itainteasy101,74
10466,LaurynMcauley1,74
10467,lisa_mati,74
10468,makeandmodell,74
10469,Mariebeche,74
10470,MelissaCounsel,74
10471,MichelePurvis9,74
10472,Miss_Mohammadi,74
10473,ParentsWithEDs,74
10474,parrish_kayla,74
10475,Plexcera,74
10476,PurgatoryHouse,74
10477,s3lf1nfl1ct3d,74
10478,Shattered_4ever,74
10479,siiggh,74
10480,Skeletal_desire,74
10481,skinny_shadow,74
10482,SuicidalSpiral,74
10483,suicidehorizono,74
10484,TDepressed,74
10485,trulygirlfeels,74
10486,Unbroken42111,74
10487,Unique_LikeYou,74
10488,xladicius,74
10489,XxxKITTY1995xxX,74
10490,YouCountUSA,74
10491,____nadd,75
10492,_ijustwannadie_,75
10493,_scarsneverfade,75
10494,AADSInt,75
10495,adeladelaine,75
10496,AnamiaKitty,75
10497,AnasSlave13,75
10498,anuglygirl_,75
10499,AsIllAsTheyCome,75
10500,bands_reject,75
10501,bingnregret,75
10502,bisepynituku,75
10503,burgersr4life,75
10504,darkmoonslender,75
10505,daytonmanning2,75
10506,demonshavegotme,75
10507,depressionalcut,75
10508,diaryofthesad1,75
10509,dyxunicynobo,75
10510,elizfortherapy,75
10511,FamishedFemale,75
10512,feelingsofgrief,75
10513,flirtman1,75
10514,fxckay,75
10515,gordamorsa5014,75
10516,happiness_lies,75
10517,hereforyouadvic,75
10518,hey_look_its_mo,75
10519,http_sad,75
10520,i_hate_me4ever,75
10521,iambroken_x,75
10522,iObeybands,75
10523,izzna10,75
10524,justkillmez,75
10525,keep_fightingxx,75
10526,Kellydeanfinley,75
10527,kittensxsecret,75
10528,lds4everalone,75
10529,lifesuckkkkssss,75
10530,Lollys_Ciggies,75
10531,msimpefectme,75
10532,MyMentalMatters,75
10533,noahILYSFM,75
10534,pesamygykike,75
10535,REALSADBOY,75
10536,sadbones,75
10537,schizothin,75
10538,ShelbiNicole201,75
10539,SkinnyDowney,75
10540,starryeyezgrl,75
10541,stupidmindedlov,75
10542,success_egberi,75
10543,SuzanHoHo,75
10544,talkitout_tio,75
10545,tamiadatardis,75
10546,TFDCMN,75
10547,TheBloodExperts,75
10548,thelaurarich,75
10549,Tomlins00571284,75
10550,victim_of_Ana21,75
10551,Wh0tareyoudoing,75
10552,wild_flow3rs,75
10553,WorthlessGirl23,75
10554,yafeelmebruh,75
10555,Zoey_Ellis5,75
10556,4evachasingu,76
10557,AllEqual_KHS,76
10558,alltimebroken,76
10559,Anxietydsorder1,76
10560,anxiousrunner,76
10561,bcsimfat,76
10562,BEFRIENDKENYA,76
10563,BehappybcRicky,76
10564,bigsister4x,76
10565,brokxnprincess,76
10566,cocoonfs,76
10567,crvsheddreams,76
10568,DeathFollowsUs1,76
10569,depressed_dd,76
10570,depressedteen21,76
10571,Dsy1985Dsy,76
10572,DyingForTheEnd,76
10573,EmiliePiat,76
10574,epithany_x,76
10575,esual86,76
10576,fallenkljoy,76
10577,FrankABarrios,76
10578,FuckLove8888,76
10579,gainingthin,76
10580,GirlyGamer4eve,76
10581,Gives_YouHope,76
10582,gr0w1ng,76
10583,HathiTherapies,76
10584,hopeless_girl,76
10585,http_vodka,76
10586,hxlplesss,76
10587,ihate_life_alot,76
10588,ilybbx,76
10589,InspirationDay_,76
10590,iwantt0g0,76
10591,LadyLemonade1,76
10592,lets_talk31,76
10593,Lizzy__Lohre,76
10594,LonelyFreakXXX,76
10595,lovatic_ana95,76
10596,muchlovenation,76
10597,notsickenough,76
10598,purgewithme,76
10599,sad_broken_soul,76
10600,sadbutstillbad,76
10601,SadnessFoundHer,76
10602,SandT_blog,76
10603,sayanything_xx,76
10604,SCCxCRH,76
10605,SelfharmSaves,76
10606,SenselessWishes,76
10607,sigh_life1,76
10608,skinnyywishesss,76
10609,summers_lola,76
10610,survivorsinms,76
10611,TheSadGamerGirl,76
10612,thoughtssinlife,76
10613,TitanBoyEren,76
10614,woundxdprincess,76
10615,_brxkeninside,77
10616,abibunt,77
10617,abusedbysociety,77
10618,alonexfeels,77
10619,asia_sheets,77
10620,astonvillafoot,77
10621,astridetal,77
10622,AWFAWorldwide,77
10623,BDDAwareness,77
10624,BearlyHit,77
10625,BenMaer1229,77
10626,BodyPosBehavior,77
10627,byebyeanorexia,77
10628,CamilleLevy17,77
10629,CantIBeHappyToo,77
10630,CDLoveIsLouder,77
10631,confessionsasf,77
10632,CrossSapphire,77
10633,depressedxxc,77
10634,dynamicwoods,77
10635,finding_my_mind,77
10636,ForeverFat_HATE,77
10637,foreverfat0,77
10638,ForeverHelping,77
10639,FreeAndAboveTN,77
10640,frihost68,77
10641,fuck_my_wrist,77
10642,fuxed_up,77
10643,fxcksave,77
10644,GentlemanMinded,77
10645,HeartDeadInside,77
10646,It_GetsBetter_,77
10647,Itz_cottoncandy,77
10648,JenGray89,77
10649,l0st___s0ul,77
10650,LAdipose,77
10651,laue_xo,77
10652,ldepressionl,77
10653,Loner_Dreamer,77
10654,love_quotes2k15,77
10655,lxtsplaypretend,77
10656,MegansLike,77
10657,MessFreak,77
10658,mrsjworld,77
10659,mxmblx,77
10660,n0tw4nt3d,77
10661,Nicole_is_me_xp,77
10662,nobody980,77
10663,NotAlone_46,77
10664,ObrienLolly,77
10665,oneofthemoon,77
10666,pastelxpunk,77
10667,PatAllwood,77
10668,personwithheart,77
10669,prettyuselessjt,77
10670,Psych_Babble,77
10671,recovery_rose,77
10672,sadteensallover,77
10673,sarah_liz001,77
10674,ScottWesney,77
10675,SimplyMeSonic,77
10676,starvadelic,77
10677,Stay_Strong247,77
10678,StayUpCampaign,77
10679,Stoppickingtips,77
10680,StopThePain1,77
10681,SuccubusTorment,77
10682,tasiasmama,77
10683,thebroken_me,77
10684,UBreaktheStigma,77
10685,UrWorthItSoI,77
10686,xenias_hope,77
10687,YSPP1,77
10688,_darkestmoment_,78
10689,A_Way_Out,78
10690,alexstoocherina,78
10691,alivenotalone,78
10692,anxietyyyyy3,78
10693,BipolarUCL,78
10694,calmheartca,78
10695,carriegallagh14,78
10696,ChannBlue,78
10697,crackleharry_,78
10698,cutter0381,78
10699,dbdbutterflies,78
10700,DiaryOfBrokenMe,78
10701,drowningkisses,78
10702,failinginlife_,78
10703,flowersandfears,78
10704,fuckmebiebah131,78
10705,giveupletgo,78
10706,GrimTaleofaGirl,78
10707,help_me_sh,78
10708,heyyou_youare,78
10709,hiddenscars1,78
10710,HopeThnStrength,78
10711,InRealLifeNy,78
10712,inthenuthut,78
10713,IthinkItsAmber,78
10714,JBSuicidalGirl,78
10715,jeannahatesyou,78
10716,JulieDylanEd,78
10717,JustAnthrGurl,78
10718,justcantkillme,78
10719,l33dsotr4,78
10720,lamellla,78
10721,LiveRadiantlyRD,78
10722,LMSPC,78
10723,loveisdeadhere,78
10724,Mary61365019,78
10725,me_hiding,78
10726,Mommy2Mariah,78
10727,Negative_Senpai,78
10728,okimjustsad,78
10729,outcast_me,78
10730,Pathetic_cutter,78
10731,pino_pino2014,78
10732,pxthologicxl,78
10733,Queen_Swerve,78
10734,rvined,78
10735,sarikakhatri18,78
10736,sassyqueen74,78
10737,SaveAFuture,78
10738,Saynts15,78
10739,Screaming1981,78
10740,SelfHarm__help,78
10741,Skinnyandbones1,78
10742,sugartee10,78
10743,SUIClDE,78
10744,TackleTogetherr,78
10745,tearsstream1,78
10746,TheBeautyBond,78
10747,TheInsideHurts,78
10748,tudetestemoi,78
10749,uwontunderstan1,78
10750,wasteofspace16,78
10751,whathefuckin,78
10752,Whereyoudontsee,78
10753,xoh_damnx,78
10754,2012vs2015,79
10755,alone_selfharm,79
10756,alrdybroke,79
10757,ana_or_mia,79
10758,AnorexicKatie,79
10759,Another_teenage,79
10760,ASambureni,79
10761,ASuicidalChild,79
10762,AylenciithaJB,79
10763,Bitch_Paradise_,79
10764,BlurryEmotions,79
10765,CarryOnWithIt,79
10766,ConaRoslyn,79
10767,craziestbitxh,79
10768,CrystalMariebvb,79
10769,cuttintilldeath,79
10770,cxttingbroken,79
10771,deathnotes_,79
10772,DepressedOnes,79
10773,DepressionAwarn,79
10774,deprxssion101,79
10775,DrLMcLellan,79
10776,EllaMiaRainexo,79
10777,Emet0phobia,79
10778,F4ttyOnAMission,79
10779,fadinggg_,79
10780,Fand0mSupport,79
10781,fatandugly20,79
10782,fitnisguru,79
10783,GoesAngel,79
10784,HopetreeCC,79
10785,imdeadinside99,79
10786,InKates,79
10787,JacklinClifford,79
10788,Jake_170601,79
10789,Leslyh145,79
10790,lily_keene00,79
10791,Lostconfusedxx,79
10792,LuandDee,79
10793,mardhiellechous,79
10794,mia_foundme,79
10795,MMLWI,79
10796,my_messy_self,79
10797,myInnerBattle,79
10798,nathy99usa,79
10799,not_enough_no,79
10800,NothngAndBroken,79
10801,nvmbtumblr,79
10802,nxxmb,79
10803,perrasforever,79
10804,RCC_SAPT,79
10805,sexyninjahappy,79
10806,siIent_screams,79
10807,skinnnyhoping,79
10808,starvingfor_ana,79
10809,Stopthehate99,79
10810,suicidalgirl15x,79
10811,Suicide_Sadness,79
10812,suicideslife,79
10813,Svdnvsss,79
10814,TalkingDep,79
10815,Tatyanamrfo,79
10816,thamexking,79
10817,there_is_hope39,79
10818,Toofattohaveed,79
10819,trickydepresion,79
10820,urworthitlovely,79
10821,vxinsjpg,79
10822,wade2111,79
10823,wanttobedeadx,79
10824,WolfQueen1235,79
10825,yourheredontgo,79
10826,zaynfixedme,79
10827,_anonymoose__,80
10828,_justaghost,80
10829,_Road2Recovery,80
10830,0lbspls,80
10831,AliciaAyvas,80
10832,allh0pe_isgone,80
10833,anorexic_slut,80
10834,AvarnaG89,80
10835,bdotsondoula,80
10836,bladealwayswins,80
10837,Breathing_Dead_,80
10838,burgerofjames,80
10839,cbtbabyblues,80
10840,charnez_mccoy,80
10841,christiedondero,80
10842,deeperhunger,80
10843,DepressedTeen3,80
10844,depressxdx,80
10845,Dont_Fix_Me_,80
10846,DontForgetDemiX,80
10847,drowning1ndeams,80
10848,eatcigarettes,80
10849,EllieJKerbela,80
10850,ElloImCourt,80
10851,endthestigma_,80
10852,FabHollyLeaf,80
10853,Forgotten_Emo_,80
10854,FreeandAboveOH,80
10855,HarmingIsntEmo,80
10856,hashbrowns15,80
10857,lowwkeygirl,80
10858,LRRyde,80
10859,marylottame,80
10860,melancholyb0nes,80
10861,more_paramore1,80
10862,NeuroDevTrainee,80
10863,ntwhileimaround,80
10864,peacefulmind666,80
10865,playingwana,80
10866,randy_zinn,80
10867,relatableteennn,80
10868,sad_wanderlust,80
10869,scars_1,80
10870,ShakaFoundation,80
10871,sjippycups,80
10872,StrugglesToFace,80
10873,sucidalxteen,80
10874,SuiciCat,80
10875,suicidal_fangir,80
10876,trying_to_stay,80
10877,unwxrthyx,80
10878,ViewBelow,80
10879,voice4vets,80
10880,VoyageJP,80
10881,WalkersFan_,80
10882,wxstedkids,80
10883,youngsuicide12,80
10884,__StopSuicide__,81
10885,_edconfessions,81
10886,_thinismydream,81
10887,16_depression,81
10888,33suicidal,81
10889,4NOREXIC4,81
10890,addictedtocola,81
10891,AGcrosstheline,81
10892,alex_morzin,81
10893,anaballerina_,81
10894,BaldryShay098,81
10895,beesh1229,81
10896,br0keenb0nees,81
10897,CanvasSelf,81
10898,catisntfab,81
10899,CBTPanic,81
10900,chump130,81
10901,deppressed15,81
10902,depressed_smile,81
10903,dying_disorder,81
10904,ed4lyfe100,81
10905,feelingsuicid4l,81
10906,foreverunstable,81
10907,Goodbye2Suicide,81
10908,GotlibLab,81
10909,halcyoen,81
10910,HelloEunoia,81
10911,HoldOnPainEnds5,81
10912,hotlinedolanz,81
10913,hungryforperf,81
10914,J_Doe071894,81
10915,JackyBiersack87,81
10916,jasrants,81
10917,kitty_cat_0,81
10918,Krolls69,81
10919,lawyersonlinks,81
10920,lifetweets13,81
10921,lonelyfck,81
10922,LovaticPower__,81
10923,megg__ann,81
10924,monster_in_head,81
10925,myanorexiclifee,81
10926,n3arlyd3ad,81
10927,positivitybunny,81
10928,pronetoviolets,81
10929,psychpkm,81
10930,rxsxsandrxgs,81
10931,Sadgirlylonley,81
10932,Sadnessisfuck,81
10933,SadShattered,81
10934,sadwithana,81
10935,scars_healing,81
10936,scumbag291,81
10937,suicidal_teeen,81
10938,suicidalnotes03,81
10939,SuicidalOutlier,81
10940,swag_king_BROOK,81
10941,sxuicidalgirl,81
10942,th3_fake_smile,81
10943,theJABSTA,81
10944,TimCraze,81
10945,UnicornSeagull,81
10946,unseen_scars,81
10947,vkennedy143,81
10948,WeLoveYourScars,81
10949,worthlessfag44,81
10950,xSadAndSuicidal,81
10951,xthxnx,81
10952,xxsadxnessxx,81
10953,YoungSupportfor,81
10954,_fat_doll,82
10955,_No0necares,82
10956,_nxthing__,82
10957,4everDepressed1,82
10958,alecsmith2015,82
10959,ana_and_cut,82
10960,anaxsuicid,82
10961,armand_delport,82
10962,BeautifulDeath0,82
10963,Betteroffdead15,82
10964,Bleeding_0ut,82
10965,BPD_Connects,82
10966,br0ken_f0rever,82
10967,cherylfraser191,82
10968,chrisbuks1,82
10969,CollegeNewsies,82
10970,ConsiderMeMaybe,82
10971,cuttingstarve,82
10972,depressedAsShxt,82
10973,depressedchild3,82
10974,depressedgirla,82
10975,Depressedprinc1,82
10976,Depressingtbh,82
10977,depressionbitez,82
10978,depressionheal,82
10979,depressionmens,82
10980,dieingteen,82
10981,drlauraparet,82
10982,emmagrant255,82
10983,GB__Foundation,82
10984,Georgie49809638,82
10985,here_to_helpp,82
10986,HighsLowsPandas,82
10987,ismyfannyweird,82
10988,ixlands,82
10989,jourxxals,82
10990,judesellen1,82
