,9033196,0
2212,xwoundedxheartx,5
2213,xxdepressionxx8,5
2214,Y6EjcuR3Cbge4FQ,5
2215,YouCouldntSave,5
2216,youranxietysolu,5
2217,YoureNotAlone42,5
2218,YoureNotAlonee1,5
2219,YouShouldSmileX,5
2220,__dxpressed__,6
2221,__forever_sad__,6
2222,_faking_a_smile,6
2223,_Imhereforya_,6
2224,0bstructi0n,6
2225,102Maisie,6
2226,1ntoxication,6
2227,1xdepressedx1,6
2228,2vampire_d,6
2229,78_broken,6
2230,ABetterWorld13,6
2231,AboutAnorexia,6
2232,Ahrarkhan4,6
2233,AkiraZenTherapy,6
2234,allison_kelly,6
2235,alxveindeath,6
2236,An0nym0usA,6
2237,Ana21599,6
2238,AnitaGiroud,6
2239,AnorexicBones_,6
2240,anxetyhuman,6
2241,anxietyman2016,6
2242,AnxietyMint,6
2243,anxiouslaptop,6
2244,apologisingsigh,6
2245,April_Corella,6
2246,Bdisordered,6
2247,be_brave13,6
2248,betteroffdying,6
2249,Bible4Dayzzz,6
2250,biopolarJ,6
2251,BipolarBeagle,6
2252,bipolxrdxpressd,6
2253,bleedingblog,6
2254,bleedinglines13,6
2255,bloodylipsss,6
2256,boney_fox,6
2257,cant_c0pe,6
2258,CantFightIt,6
2259,CerealTREXMeows,6
2260,ChicasLittleBoy,6
2261,chrisiegrier,6
2262,ConfessionsSad,6
2263,ConquerShyness,6
2264,consistentlysad,6
2265,cr0ssmyhe4rtt,6
2266,db4a44397b22490,6
2267,deadboyliam_,6
2268,deathkitten94,6
2269,DeliahPika,6
2270,demonic_voices,6
2271,depresseddaily0,6
2272,depressedemmaa,6
2273,depressedfaith,6
2274,depressedgirl_5,6
2275,depressedgvy,6
2276,depressedlives2,6
2277,depressedmind0,6
2278,DepressedTeens0,6
2279,depressiongoing,6
2280,DepressionJohn,6
2281,Depresssion___,6
2282,DesireeSembrano,6
2283,Devils_Toy_,6
2284,DimentionTravel,6
2285,dinahfollowsxs,6
2286,Disapointment__,6
2287,doexntword,6
2288,DoveMedHeartCtr,6
2289,DoveMedImmunity,6
2290,dreamingofb0nes,6
2291,dxprrxsixn,6
2292,dyingnerd_,6
2293,elephantchat,6
2294,EmeliaLiu,6
2295,emilythepanda1,6
2296,emptysmiIes,6
2297,EnglehartRalph,6
2298,escapedghost,6
2299,ethan_smith09,6
2300,FaceItOwnIt1,6
2301,fat_worthlesss,6
2302,Fighters_HQ_258,6
2303,fightthefeelinn,6
2304,FightTheTide_15,6
2305,ForsakenSoul17,6
2306,Fuck_My_Lyfe,6
2307,fxckrecoveryy,6
2308,fxcksuicidal,6
2309,Gabatrol,6
2310,Givemehope3,6
2311,GlamForLifeOrg,6
2312,gofuckurselfugh,6
2313,GrimmesCarl,6
2314,Gypsy_Wonder,6
2315,hafizullahmamat,6
2316,happinessisbeau,6
2317,HAPPYLILCATS,6
2318,headworkout1,6
2319,helplesswarrior,6
2320,here2helpux,6
2321,heretohelpp247,6
2322,hhuhhuhhuu,6
2323,HiddenScarss,6
2324,hippiepunksband,6
2325,hithererecovery,6
2326,HonestTruely,6
2327,Hope4Tomorrow_,6
2328,hopelesslydead1,6
2329,hopelessxmind,6
2330,HowCanISaySorry,6
2331,http_skinnylove,6
2332,i__hurt,6
2333,IAmNotMyPast,6
2334,ICareAboutYouOk,6
2335,ihatemyselfsomc,6
2336,Ilived247,6
2337,ImHere4_U,6
2338,imjustmessedup,6
2339,imokaytruly,6
2340,inproportions,6
2341,isitthat_bad,6
2342,itsmeryhopeless,6
2343,IWantToDie69,6
2344,JazminMayta,6
2345,Jennife62920277,6
2346,just_kill_mee,6
2347,JustABitDeeeper,6
2348,justnotwanted,6
2349,k_privvate,6
2350,killer_ticci_t,6
2351,KillMeSlowly15,6
2352,kissesofangels,6
2353,kr96_saurav,6
2354,krueger_amanda,6
2355,ladhelpblog,6
2356,LeaveMeToRot,6
2357,LeedsPDservices,6
2358,letsbedepri,6
2359,lifelesss0ul,6
2360,lilminey1,6
2361,littlexmermaidl,6
2362,lol_at_me1928,6
2363,Lonelychild123,6
2364,Lou_Cooper345,6
2365,LovebugProject1,6
2366,lovefromanax,6
2367,lovemind940,6
2368,manofdepression,6
2369,mariaCe88094142,6
2370,MarinaDollRey,6
2371,MarthaWazowzki,6
2372,Mat_Allain11089,6
2373,Medhelp2013,6
2374,MeetLinkMate,6
2375,MentalHealthAU,6
2376,MerelyDepressed,6
2377,mia_sue,6
2378,Michell61981788,6
2379,MostlyEvil667,6
2380,mullin_caitllin,6
2381,MustBetheWitche,6
2382,my_brokenroad,6
2383,Narryashes,6
2384,nickimeniall,6
2385,nightmarebloodx,6
2386,nirvxnaprincxss,6
2387,no0necarexo,6
2388,NoBodyCares247,6
2389,noturbeauty,6
2390,OCD_Guy,6
2391,ohtobethinner,6
2392,oopsicut,6
2393,palexscars,6
2394,panicaway7,6
2395,panicprincesss,6
2396,paxtonlilery,6
2397,PerfectScars13,6
2398,Perfectt_thin,6
2399,PleaseSomeone,6
2400,pls_depression,6
2401,pr3ssuris3d,6
2402,radicallytrue,6
2403,radicalniam_tl,6
2404,ramesh65193181,6
2405,RayTyler3,6
2406,razorandblood,6
2407,Read98Bio,6
2408,ReasonToBreath_,6
2409,rebeccaanamia,6
2410,recoveryislove,6
2411,retroana1,6
2412,rosy790,6
2413,sad_brokenx,6
2414,sad_but_rad4,6
2415,saddestvibes,6
2416,SadInEveryWay,6
2417,SadlyCutsWork,6
2418,sadlyscarred,6
2419,SadlySinking,6
2420,sarah_recovery,6
2421,secreta29690690,6
2422,secretmindspace,6
2423,secretsofgracie,6
2424,Self_Harmers_,6
2425,selfharmer9,6
2426,sexcravedbitch,6
2427,sexyacockia,6
2428,sinking4ever20,6
2429,skinnyanxiety,6
2430,skinnylxgs,6
2431,sl0wlydy1ng,6
2432,StevenGoodier56,6
2433,stopbullying154,6
2434,Strangecats,6
2435,stressedswiftie,6
2436,strxsssed,6
2437,StupidAnxious,6
2438,stupidbitch_x,6
2439,StupidCutter143,6
2440,suicidal_girl6,6
2441,suicidal_gurll,6
2442,SuicidalEmoGi,6
2443,suicidalfreak49,6
2444,suicidalmatters,6
2445,suicidalokay_,6
2446,suicidalteenn,6
2447,suicideeattempt,6
2448,SuicideKaminska,6
2449,suicideprevnt,6
2450,survivalmode123,6
2451,svicidaI_,6
2452,Swearingenzwb,6
2453,sxrrdwrists,6
2454,SynnveGrimstad,6
2455,TaliaRussotmu,6
2456,team_beyoutiful,6
2457,teen_suicidal,6
2458,temporaryashton,6
2459,thedebgirlx,6
2460,thegirlwithcuts,6
2461,thewaterdrop,6
2462,tina_sinop,6
2463,TMHAwareness,6
2464,tmsofasheville1,6
2465,TobinBailey,6
2466,ToriLewallen,6
2467,Uglyfatgirl_,6
2468,ummm_cheese,6
2469,unfuckourlives,6
2470,unknowntoworld,6
2471,Unneededsoul,6
2472,Unwanted_life,6
2473,uranusismine_,6
2474,useless33264794,6
2475,Vaithehy,6
2476,virtual_hug_,6
2477,vxdkasinfull,6
2478,Wallflower_x_x,6
2479,we_arnt_victims,6
2480,WeBroken,6
2481,Who_WillRemeber,6
2482,whovfreefollow2,6
2483,winterorchid_,6
2484,wishi_weredead,6
2485,wishrecovery,6
2486,WusGoodShawty,6
2487,xX_lovatic__Xx,6
2488,xxgirlxxsad,6
2489,xXsally_woodsXx,6
2490,yaya_gerl,6
2491,yo_im_anonymous,6
2492,Zer0regrets,6
2493,_alone_and_lost,7
2494,_Fxck_up_,7
2495,_ItsACryForHelp,7
2496,_modelrexic,7
2497,_thatgirl78_,7
2498,_thefaithless_,7
2499,1a5a006555dd43a,7
2500,3ternalstyles,7
2501,91orbust,7
2502,aCONFIDENTbhs,7
2503,agoraphillia,7
2504,alone_at_midnit,7
2505,Alone_In_Life_0,7
2506,alreadydeadbye,7
2507,alwayshere247,7
2508,AmberBeirsack1,7
2509,ana_arms,7
2510,Ana_demons,7
2511,AnaAndSAD,7
2512,ann_uzu,7
2513,anonbrokenangel,7
2514,anoreXiaskinnyX,7
2515,anotherbroken1x,7
2516,Anxiety_and_me,7
2517,anxietyangel,7
2518,anxietybloghelp,7
2519,AnxietyChildPro,7
2520,anxietyissues0,7
2521,AnxietyLife101,7
2522,AnxietyLondon,7
2523,ArnelaShine,7
2524,AryaHaven,7
2525,AvangelineLonel,7
2526,battledepressio,7
2527,BButterFlyAna,7
2528,Beat_Depresionn,7
2529,Beatingthebeast,7
2530,bettyjouihpletc,7
2531,BIBoffical,7
2532,BlackHoleCut,7
2533,booboo390,7
2534,br_ok_en___,7
2535,bravegirlljd,7
2536,BroTalkCompany,7
2537,bxdhabiit,7
2538,c0ld_nOstalgia,7
2539,caahTwd,7
2540,CarlaHe9j,7
2541,catacombestohel,7
2542,caylayevans,7
2543,citlally_avalos,7
2544,ClaytonWapachee,7
2545,CuttingRehab,7
2546,cxtch_me,7
2547,datsbad,7
2548,dead_girl98,7
2549,dead_inside09,7
2550,deadandgonenow,7
2551,DeadFlowers67,7
2552,deadlything,7
2553,debby_downer14,7
2554,deeepfeeels,7
2555,DeepBreathsOK,7
2556,deppe_konto,7
2557,depresion_hurts,7
2558,Depressed50,7
2559,depressedasshit,7
2560,depressedmimd,7
2561,depressedxdead,7
2562,Depression_soul,7
2563,depressionhelp0,7
2564,depressionhurtx,7
2565,depressncoach,7
2566,DepriWarrior,7
2567,desolate_life,7
2568,desperateskinny,7
2569,devilshit666,7
2570,Doctor_Jasmine,7
2571,dprsionsurvivr,7
2572,EDRC_NYC,7
2573,em_13021,7
2574,Emilia_skinnyxo,7
2575,Eugeroica,7
2576,eulonima,7
2577,explicitwonder1,7
2578,expressworries,7
2579,FatWomanStories,7
2580,feeling_anxious,7
2581,feelingxalone,7
2582,FightForASmile,7
2583,forgotten_diary,7
2584,fucking_life99,7
2585,fuckoffmess,7
2586,fuckproblemss_,7
2587,fuckxsuicidal,7
2588,fuckyouxoxox,7
2589,fyreartmystyc,7
2590,girlwhoisbroken,7
2591,GiveUpCharlie,7
2592,halliessad,7
2593,hauahaia1,7
2594,HedeadMarco,7
2595,HelpPrevent_,7
2596,herbal_tokin,7
2597,HeyRYV,7
2598,hkucsrp,7
2599,holliebamm,7
2600,hope_4_recovery,7
2601,HopeIessDreams,7
2602,idek_413x,7
2603,idgaf_usuck,7
2604,ihmlsmiwtkms,7
2605,ihxxtemyself,7
2606,illusion_pdc,7
2607,ILOVEJB81426393,7
2608,im_unfixable14,7
2609,imbeyondbrokenn,7
2610,imdepressedteen,7
2611,imdoneRu55,7
2612,impalaSS69,7
2613,imurbitchxoxo,7
2614,inreality13,7
2615,insidedemons,7
2616,IsPhanRealOrNah,7
2617,ItGetsBetter_9,7
2618,ItWillHurtMe,7
2619,J7musicman9017,7
2620,jardinesbitch,7
2621,jodidosespejos4,7
2622,jor_gore,7
2623,JustRavingMad,7
2624,JustWhatIHaveTo,7
2625,K_Bazarte,7
2626,kate18xoxo,7
2627,kaylamarie19981,7
2628,killmealready1,7
2629,kjxshortxtweetx,7
2630,klinacmoj,7
2631,KylesJolleyeye,7
2632,lanasdelreys,7
2633,laraisfat,7
2634,lazy_girl15,7
2635,leesalex989,7
2636,letmeloseitall,7
2637,LightTurnsGreen,7
2638,lili_sad,7
2639,linsy56216176,7
2640,lipo914,7
2641,longingforbones,7
2642,Losing_Battle,7
2643,LoveandRecovery,7
2644,lovelyphobia,7
2645,lovemyscars123,7
2646,loverboat1234,7
2647,lxst_brxken,7
2648,maybe_im_tired,7
2649,medicatexme,7
2650,mementoquissis,7
2651,mgesrej,7
2652,mmddrr_,7
2653,monster_ghost_,7
2654,my_life_sucks_2,7
2655,naomiannedoey,7
2656,need_thin_,7
2657,newbeautifulday,7
2658,nglculps,7
2659,nomoredpression,7
2660,Notalone348,7
2661,notgoodenoughh,7
2662,onceshattered,7
2663,Onlyy_Human,7
2664,OPRedMoon,7
2665,Ourfuturz,7
2666,painfulteens,7
2667,paradiseplz,7
2668,paredes_keren,7
2669,piercetheizzy21,7
2670,PopPunk05,7
2671,punkw0nderland,7
2672,RealitySuxxs,7
2673,recoveryishere,7
2674,recoverykitten,7
2675,RedWhiteNSteve,7
2676,Refaenu,7
2677,relations_goal,7
2678,RIPHeidi,7
2679,RoseSanchez775,7
2680,RumTuggers,7
2681,S_B_Y_B_LOVE,7
2682,SabineModvig,7
2683,sadandlonelyboy,7
2684,SadBadDay,7
2685,sadhipster,7
2686,sadteensuicide,7
2687,sadtothemax,7
2688,SapphireFriday,7
2689,Sardarjaved786,7
2690,savealifeah,7
2691,savedbydemi_xx,7
2692,SayfqeuHemstree,7
2693,SC_COED,7
2694,scarrednforgot,7
2695,sebulibaChristo,7
2696,SeddaB,7
2697,self_harmer246,7
2698,SelfHarm_Aware,7
2699,SelfHarmFuck_Up,7
2700,selfhelpp,7
2701,sexualsinner,7
2702,Sharleneycfqy,7
2703,Sheyla_Ibric,7
2704,skinnyhopeless,7
2705,StandAgainstP,7
2706,Stay_Strong_Org,7
2707,Stigmamuststop,7
2708,stitched_girl,7
2709,Stop_bullies_16,7
2710,stop_suicide,7
2711,suicidal_af,7
2712,Suicidaldancerr,7
2713,Suicide161,7
2714,suicidejournals,7
2715,suxcxdeteens_,7
2716,suxicidalmind,7
2717,sxicdalteen,7
2718,tears_unhappy,7
2719,TeddyScott,7
2720,thatlouiswillbe,7
2721,thatsuicialgirl,7
2722,thefatman1999,7
2723,TheWeightGame,7
2724,ThisDailyFight,7
2725,Thunderthighsew,7
2726,TooFatAndTooEw,7
2727,ToxicBlossoms,7
2728,tr4ppeds0ul,7
2729,tryingtobehere,7
2730,TshirtsIfunny,7
2731,tumblzr,7
2732,UnbrokenJames,7
2733,unliketosurvive,7
2734,VentingAcount,7
2735,VinnysLove,7
2736,vnflowered,7
2737,weightflyaway,7
2738,witchsviolet,7
2739,withoutmyfaith,7
2740,wondershocked17,7
2741,wordscutdeep0,7
2742,xo_melaniee15,7
2743,xxxdprsn,7
2744,y0u_broke_me,7
2745,youredeserving,7
2746,__imokay__,8
2747,_alone33,8
2748,_anxietyandme,8
2749,_battlescars_x,8
2750,_depressionwon_,8
2751,_FreedomSeeker,8
2752,_help__me___,8
2753,_helpingyou__,8
2754,_IDEGAF,8
2755,_Larrie,8
2756,_marcovh,8
2757,1DDemi5SOS99,8
2758,1ofthemanydead,8
2759,2PreventSuicide,8
2760,6amcuts,8
2761,83pounds,8
2762,AEDlON,8
2763,all_bout_skittl,8
2764,allh0pelost,8
2765,alwayscuttingme,8
2766,ammy_bvb_sws,8
2767,Anitas_bones,8
2768,annie_and_mia,8
2769,anonymous_985,8
2770,anorexicgirl64,8
2771,AnxiousDiarist,8
2772,AnxiousPanic,8
2773,Anxygirl_lo,8
2774,ArianneFontes,8
2775,asia_kill,8
2776,bbyimnotperfect,8
2777,BeforeTidesRise,8
2778,bell1988_irena,8
2779,benefitscum,8
2780,Benji15_forever,8
2781,BewitchedByAna,8
2782,bipolarmama0308,8
2783,BlackDogBride,8
2784,blondeanxiety,8
2785,BlondeMSW,8
2786,BloodThatRuns,8
2787,BMTHKID,8
2788,BobHamiltonMD,8
2789,boo_alison99,8
2790,br0kenandsadx,8
2791,br0kxnlife,8
2792,Bree_Pantojas,8
2793,Bryantiaf,8
2794,Bulimiful,8
2795,c0nfessions0fme,8
2796,caithhlin_colto,8
2797,caithlingrimes,8
2798,cantholdmytears,8
2799,catchmebattle,8
2800,ccernoch17,8
2801,CertainParent,8
2802,changedemotions,8
2803,CheyenneAGreen,8
2804,ChicagoMindSol,8
2805,chirenneene,8
2806,ClareandHannah,8
2807,coIIapsed,8
2808,cutereedus,8
2809,CuttingChristy,8
2810,czekoladowomi,8
2811,d3pr3ssionklls,8
2812,DAwareness,8
2813,Dead94283301,8
2814,DEADLUPlN,8
2815,deafaking,8
2816,DearDepressionD,8
2817,depress84801488,8
2818,depressed_mxss,8
2819,DepressedFm,8
2820,depressingflow,8
2821,depression_harm,8
2822,depression_symp,8
2823,depressionact,8
2824,DiamondMiaTia,8
2825,DrJessicaGray,8
2826,drowninthedark0,8
2827,dutch_depressed,8
2828,DWdillon869,8
2829,dxprvssed,8
2830,dysthymic_anon,8
2831,ElationEnabled,8
2832,emmalou_roberts,8
2833,emmaparker45,8
2834,emoprincess441,8
2835,endyouranxiety,8
2836,F1NDYOURVOICE,8
2837,faimaskashi,8
2838,fat_ocd_freak,8
2839,fatfatfat_x,8
2840,Fatuglyndbroke,8
2841,fc_milagros,8
2842,FeckinNo,8
2843,Fighting4You19,8
2844,fiveyrsfckd,8
2845,forever_acutter,8
2846,forgetbulimia,8
2847,gashesandslahes,8
2848,GR_selfharm,8
2849,hard_life674,8
2850,HateHatemylife,8
2851,heidymartin33,8
2852,Helpinghand_3,8
2853,hurting____,8
2854,hurtinggirl123,8
2855,Idekrose,8
2856,imsodepressed_,8
2857,Iolakivmm,8
2858,istandcampaign,8
2859,JediBacca,8
2860,JennersLarry,8
2861,JonahAmbrose,8
2862,just_half_dead,8
2863,justbreathiing,8
2864,JustDarkColors,8
2865,justsomeone1234,8
2866,kaylynchnpp,8
2867,killmesoftly221,8
2868,kissingsuicide,8
2869,kissmyscarsboo,8
2870,KittyBlogs_TOR,8
2871,l0cked_,8
2872,lexus_maccurdy,8
2873,lgbt_hotline,8
2874,lifeisshitttt,8
2875,lifeissodead,8
2876,little_mimosa,8
2877,LonelymindKills,8
2878,lorileeking17,8
2879,lostbecausehim,8
2880,lovebirdroy31,8
2881,LoveVsSuicide,8
2882,lowkeycold,8
2883,lwl2015,8
2884,MaconsUrbanMan,8
2885,making_me_bleed,8
2886,malEDblog,8
2887,managestressnow,8
2888,maybell123123,8
2889,MeganJulie_,8
2890,menshealth232,8
2891,MHbipolar,8
2892,miainmyhead,8
2893,Mixed_feelins,8
2894,my_s0cial_diary,8
2895,my_winterstory,8
2896,mymindmunchies,8
2897,NachoGlitter,8
2898,ngm2go,8
2899,NiamHyles,8
2900,nobdyxx,8
2901,nopointnow,8
2902,NotAlone_Crazy,8
2903,OcdAnxietyandMe,8
2904,onetimelow,8
2905,Online_Sponsor_,8
2906,Operation_Atlas,8
2907,OutSmartcards,8
2908,PalenightPale,8
2909,param0unt_,8
2910,pinkhairedfuck,8
2911,PlentyDepressed,8
2912,plusdepression,8
2913,poeticsuicidee,8
2914,poorlydrawnmike,8
2915,possedepression,8
2916,possessed_mind,8
2917,ProjectLife__,8
2918,ProjectMD2,8
2919,ProSuicde,8
2920,psychobater,8
2921,Reckless_Smoke,8
2922,reclusivepetal,8
2923,RecoverForLife,8
2924,Recovering_kid,8
2925,RecoveringBitch,8
2926,relaxxed_,8
2927,Rileymurphy101,8
2928,robles_1903,8
2929,roomofblood,8
2930,roselandtherapy,8
2931,RushRainn,8
2932,SadandSadder,8
2933,sadness1514,8
2934,sadoceans,8
2935,sandessorry,8
2936,sarajacz,8
2937,sarcasmCentral1,8
2938,SaveA_Life_,8
2939,scxrredwrists,8
2940,sdfgvds,8
2941,selfharmsdoll13,8
2942,SFSUMetroSPBlog,8
2943,shatter_mirror,8
2944,shoutbacklouder,8
2945,skinnanana,8
2946,Skinny48_,8
2947,skinnygrlstella,8
2948,skyofbloodstars,8
2949,starrnicole7,8
2950,starvixg,8
2951,StijnBijttebier,8
2952,sucideanswer,8
2953,Sui_c_idal_Love,8
2954,suicidal_girl90,8
2955,suicidal100,8
2956,suicidalities,8
2957,suicidalobsses,8
2958,suicidalxx02,8
2959,suicide_anezka,8
2960,suicide_dont,8
2961,suicideisthe1,8
2962,SuicideSquaad,8
2963,Suicidxl_Thots,8
2964,swimfor_music,8
2965,sxdquotess,8
2966,teen_chapel,8
2967,Thefightifight,8
2968,TheLifeIsAGift_,8
2969,thinlegs_xwant,8
2970,thinnerwishes,8
2971,tho_ughts420,8
2972,ToTrustAUlysses,8
2973,treatthatanxiet,8
2974,trevagriffin68,8
2975,truelife012,8
2976,tsimon903,8
2977,turtlesare_nice,8
2978,TWD2020,8
2979,verysassywhale,8
2980,WelsTiegan,8
2981,Whornblende,8
2982,wisersys,8
2983,wishiwas__,8
2984,x_failure_,8
2985,xFadingAwayx,8
2986,xKaraThomason,8
2987,XShadowGirlX666,8
2988,xwastedlungsx,8
2989,XxdeprssionxX,8
2990,youdontget_itx,8
2991,YoureStrongg,8
2992,__wanttobethin,9
2993,_brokeinside,9
2994,_CALM___5SOS_,9
2995,_dainty_daisys_,9
2996,_FindingHope_,9
2997,_needtobethin00,9
2998,_Prayforpizza_,9
2999,_Self_Harmer_,9
3000,_standup4right_,9
3001,_Stay_strong1_,9
3002,50shades_of_bpd,9
3003,AblaoPaula,9
3004,againstsuicideT,9
3005,aheadofed,9
3006,alice_lorenson,9
3007,alyssa_shadow,9
3008,AngelaDaemon,9
3009,angerisanacid,9
3010,AnorexicRules,9
3011,antidepressionX,9
3012,anxiety_diaries,9
3013,aqueersescape,9
3014,arteriousmtCurm,9
3015,ASilentMan,9
3016,awarness2016,9
3017,bastardsoulxo,9
3018,beatanxiety01,9
3019,BeatingSociety,9
3020,beautycomplex31,9
3021,benxbarlow,9
3022,bestofchandIer,9
3023,Blazesummers1,9
3024,blueheartedwolf,9
3025,BonesOfAshes,9
3026,bxyondbrokxn,9
3027,c0mpl3t3ly_l0st,9
3028,canitendalready,9
3029,CarlaMe04260047,9
3030,caro1bull,9
3031,Casadi,9
3032,cedricert,9
3033,CEKFoundation,9
3034,cheers_to_noone,9
3035,chelseaskyy,9
3036,ChristyRye,9
3037,ClaraUnicorn123,9
3038,Colbeck_10195,9
3039,cozzlill47,9
3040,Cuttingsecret,9
3041,D3pressedlife,9
3042,deadgir1,9
3043,depessedgirl1,9
3044,depr3ssi0n,9
3045,depress92985929,9
3046,depressed_909,9
3047,depressed3442,9
3048,DepressedEnigma,9
3049,depressionquot9,9
3050,DeprssionHelp,9
