,9033196,0
4328,BalancepointRD,15
4329,beatanxiety,15
4330,betterthanana56,15
4331,beyond_suicidal,15
4332,bIoodyeck,15
4333,bladewins,15
4334,bloodaesthetic,15
4335,bluebirds_rain,15
4336,bn_nurma,15
4337,BonesToTheDeath,15
4338,br0ken__life_,15
4339,Bwiwbm_,15
4340,cardboardtheif,15
4341,carmen_r3y,15
4342,carolhennigan2,15
4343,cassellwallace,15
4344,catastrophiser,15
4345,cerysheath8,15
4346,chroniclesofbpd,15
4347,crazypsychxpath,15
4348,cuts4days,15
4349,cutter_harm,15
4350,DarenA37,15
4351,ddepressedloser,15
4352,Deaddadsclubpod,15
4353,DeadYet_,15
4354,DepressdScreams,15
4355,depressed_432,15
4356,Depressedude69,15
4357,DepressingQueen,15
4358,destroyinglifee,15
4359,dismaldastard,15
4360,doppydepression,15
4361,dyingofsadness,15
4362,DysthymiaDaily,15
4363,EmbracexDeath,15
4364,FactsDepression,15
4365,FaithFromAbove1,15
4366,fat_soul_,15
4367,fatanamiagirl,15
4368,fatcuttingme,15
4369,fatuglyfxck,15
4370,FerBadGirl,15
4371,flawedfragility,15
4372,forevrbrokenx,15
4373,GCHSanxietyETS,15
4374,godheIpme,15
4375,Gracielovesyou5,15
4376,green_calm,15
4377,Harriy_Stiiyles,15
4378,hatethewayifeel,15
4379,heretotalk_sb,15
4380,hiddenblackdog,15
4381,hidingdepressed,15
4382,HMSEDS,15
4383,HornyBoy_x,15
4384,hurts_all,15
4385,I_Cut_Selfharm,15
4386,i_nsufficient,15
4387,idotland,15
4388,ifxmt,15
4389,Im_Here_4_U_,15
4390,ImamNaufal12,15
4391,imightbrake,15
4392,in3daystf,15
4393,inside0fmymind,15
4394,internalcuts,15
4395,intheSwing_blog,15
4396,istoppedrunning,15
4397,Iwanttobeperff,15
4398,Jade_Aid,15
4399,JariSupport,15
4400,Just1BrokenGirl,15
4401,justwanttofit,15
4402,K1llmequ1ck,15
4403,kaylimarie22,15
4404,KristelFilippi,15
4405,l0nelyst0nerr,15
4406,life_alws_sucks,15
4407,livingotherside,15
4408,lmbrownstone,15
4409,lostandlonely75,15
4410,loudmindd,15
4411,M3L155aLuvCats,15
4412,makeAcollarbone,15
4413,meandmyanxiety,15
4414,MentalHelp1,15
4415,MuddyDummy,15
4416,Mybipolarlifex,15
4417,MyEmpire_ofDirt,15
4418,MyHappyPlaceUK,15
4419,myxtiltedxhalo,15
4420,no1totalk2,15
4421,nomoresuicideno,15
4422,nunu54027346,15
4423,orderdiazepam,15
4424,p0sitivePanPan,15
4425,Pauljung15,15
4426,pentecostalgurl,15
4427,perfectdisaste3,15
4428,Poetry2feel,15
4429,purple_project,15
4430,RecoveryPixie,15
4431,RecoverySpark,15
4432,rescueselfharm,15
4433,riotrecovery,15
4434,rxdicalface,15
4435,s0ulfully,15
4436,SA_Shortcuts,15
4437,sadand_unloved,15
4438,sadandskinnny1,15
4439,sadcrime_,15
4440,SadSadbabe,15
4441,secrxtsadnxss,15
4442,selfharmerqueen,15
4443,selfharmprobs,15
4444,shybabygirl_,15
4445,sierranida0,15
4446,staystrongblog1,15
4447,steeephanyyy,15
4448,stupidcutter,15
4449,Sufficating,15
4450,Suicidal_harry,15
4451,suicidalteenppl,15
4452,Sweetsuicide5,15
4453,Sxvedbytheblxde,15
4454,teachinganxious,15
4455,Tears_of_blood9,15
4456,ThoughtsByAvery,15
4457,tinyy_happiness,15
4458,tobrokentofix,15
4459,TodayI_feel,15
4460,toxic_mess_x,15
4461,ughhcyrus,15
4462,ugly__fatty,15
4463,umttrUMD,15
4464,UoCpsycstudent,15
4465,VeronikaSinou1,15
4466,whyyoucannotdie,15
4467,xHateMySelfx,15
4468,xstayyx,15
4469,xsurvivingx,15
4470,xXSend4helpXx,15
4471,youaremorre,15
4472,Youngthugham,15
4473,__YouMatter,16
4474,_AnxiousMe,16
4475,_depressxd,16
4476,_Girl_With_Cuts,16
4477,_imsorry_,16
4478,_Samiie_,16
4479,1Dspamfollower,16
4480,22depression,16
4481,2Here4you,16
4482,6452bali,16
4483,adaawiyah02,16
4484,Adoptazombie_,16
4485,aisghabhal,16
4486,altforstygg1,16
4487,Amber47962820,16
4488,anarexialife,16
4489,AngelaMcClintic,16
4490,anonymous__T,16
4491,AntiCyberBullys,16
4492,anumbgirl,16
4493,anxiety_ellis,16
4494,Anxiety_Girl1,16
4495,anxietyandemerg,16
4496,anxietygeek,16
4497,AudreyEdwards27,16
4498,AveragegamersG,16
4499,awkbenny,16
4500,BadassLesbian8,16
4501,baektwo56,16
4502,beatdepressionx,16
4503,befree6489,16
4504,BH_PeerEd,16
4505,blade_and_scars,16
4506,bpdfemmefatale,16
4507,Br0k3nCh1ld,16
4508,brettross37,16
4509,brxkenpromjses,16
4510,bxnyknees__,16
4511,camxIa97,16
4512,cincyycsp,16
4513,ConfidenceEvhs,16
4514,cutter12321,16
4515,daintedsouls,16
4516,deadly_feelings,16
4517,demetriyas,16
4518,densieaf,16
4519,depressed_1357,16
4520,depressed_fuckr,16
4521,depressed_hbyou,16
4522,DEPRESSED_OBESS,16
4523,DepressedRyan,16
4524,depressingquxte,16
4525,depressionable,16
4526,depressionsuxk,16
4527,DepressionxAnxi,16
4528,depressionxvii,16
4529,Dina_Porters,16
4530,DwightNosis,16
4531,DxntLetMe_Drown,16
4532,dying_insxde__,16
4533,EdinburghPND,16
4534,Emetsupport,16
4535,emotionalbixtch,16
4536,empty_broken,16
4537,fatana700,16
4538,fix_my_life,16
4539,FlutterbyFights,16
4540,FoodFightCYC,16
4541,ForeverCryingX,16
4542,foreverrrsad,16
4543,freitodmaedchen,16
4544,fxckindepressed,16
4545,h3artofgl4ss,16
4546,happinessleft,16
4547,headfuckedworld,16
4548,help_from_us,16
4549,HelpingHarmers,16
4550,hereforyouz247,16
4551,hi_i_wanna_die,16
4552,honestminds__,16
4553,http_double0,16
4554,httpanorexsick,16
4555,huddleduck,16
4556,hungrysadandrad,16
4557,HWAON3,16
4558,i_try_but_cant,16
4559,im_brokenn,16
4560,IrisDarkoRP,16
4561,Irreverence_213,16
4562,itgetsbetter98,16
4563,Itsbradguys,16
4564,ivefinished,16
4565,iwannadye,16
4566,Jackwallace98,16
4567,JUSTDONTHURTME,16
4568,justxdepressed,16
4569,khairnn,16
4570,knowhealth20,16
4571,KyleMor085,16
4572,lanceisdying,16
4573,leavepanic,16
4574,LifeInAnxiety,16
4575,livingwith_ana,16
4576,lonelyhomies,16
4577,LosingMyMeds,16
4578,lostmysxlf,16
4579,maddieharris480,16
4580,madxworldx,16
4581,magarxem,16
4582,makeitstp,16
4583,markpor26861663,16
4584,Marrthebear,16
4585,MayvisIsLost,16
4586,mendingmymind,16
4587,MessedUpBroken,16
4588,mindfullofworry,16
4589,motshidisi2800y,16
4590,negativenena,16
4591,NimoooNino,16
4592,NoOneCaress__,16
4593,NumbAndDone,16
4594,nyctophiliaa_,16
4595,ObsessedWith1d,16
4596,omqkarliee,16
4597,oreosandthought,16
4598,overratedshitxo,16
4599,palepunkkk,16
4600,PerceptionLowry,16
4601,pillsnrazors,16
4602,postpartum_pj,16
4603,Preying_Matus,16
4604,punkrocktiger,16
4605,quoteesforlife,16
4606,Rachelbomb53May,16
4607,RD4ED,16
4608,re_death_,16
4609,RebornSparkle,16
4610,roohf_atf,16
4611,ruinedhuman,16
4612,s_stressed,16
4613,SabriyasCastle,16
4614,sad_struggles,16
4615,SadGurl7,16
4616,sadnessselfharm,16
4617,sadxbabe,16
4618,Save_Me_Ana,16
4619,SecretHeart4You,16
4620,selfharmfairy,16
4621,selfharmnation,16
4622,seroqueldiaries,16
4623,signsofanxiety,16
4624,sinkingfreak,16
4625,StayAlive_Bc,16
4626,StayingStrong55,16
4627,StillAlone88,16
4628,StormyRain33,16
4629,stressrelief11,16
4630,suicidal_line,16
4631,suicidalbae,16
4632,SuicidalBarbie1,16
4633,suicide_broken9,16
4634,suicidepoem,16
4635,suicxdefl0wer_,16
4636,Teendepressions,16
4637,teensuicide00,16
4638,teentrynamakeit,16
4639,Tell_Quel,16
4640,TheAnxietyRobin,16
4641,TheHoyoProject,16
4642,therealst22222,16
4643,theunshamed,16
4644,TiaWhippet,16
4645,tipsylovatos,16
4646,Tired_Of_Living,16
4647,TOPUKBATH,16
4648,toxicblacksoul,16
4649,Unknowninvsible,16
4650,Varela_Justine,16
4651,veronica6541,16
4652,VincinnatiArt,16
4653,wanjie241,16
4654,worldwalksout,16
4655,x_luciferx,16
4656,XoxBaileydunbar,16
4657,XxDreamxThinxX,16
4658,ydepressionc,16
4659,YOURNOTAL0NE,16
4660,yoursbeautiful,16
4661,_________help,17
4662,_DepressedAnon_,17
4663,_Imnotdead,17
4664,_reachingout0,17
4665,_TheWayIThink,17
4666,a_cutters_love,17
4667,AddictBitch,17
4668,ADee2909,17
4669,AgainstItAll13,17
4670,AliceFarringto3,17
4671,AllHopeIsLostt,17
4672,allltimebl0ww,17
4673,alonefatcutter,17
4674,AloneInTorment,17
4675,AnaMiaPrincesss,17
4676,anaslittlegirl6,17
4677,annhurts,17
4678,Anon_Suicidal_,17
4679,antideprimeren,17
4680,AnxietyProbbs,17
4681,anxietyriddled_,17
4682,AnxietyVideos,17
4683,bascomxmas,17
4684,biebsssempire,17
4685,bipolarAwarness,17
4686,BipolarityUp,17
4687,body__positive,17
4688,boyhurtstoo,17
4689,buffy_my_life,17
4690,busymindquietmi,17
4691,ButeykoBA,17
4692,calmpanicattack,17
4693,catsxpizza,17
4694,Charleneqvk,17
4695,ChinUpDarlin,17
4696,counseling512,17
4697,Crvve_,17
4698,cumkittyxx,17
4699,cuntxx_,17
4700,cuttingcunt,17
4701,darlin_anorexic,17
4702,DavidPOsterhout,17
4703,davoholique,17
4704,DDepressionn,17
4705,dead_save_me,17
4706,deepcutonmysoul,17
4707,demiLovatic1999,17
4708,demoninside77,17
4709,DepressedFeels1,17
4710,DepressedHelp0,17
4711,DepressedTeen16,17
4712,depression2029,17
4713,depressionme2,17
4714,doctorwho1978,17
4715,Dontwannatrich,17
4716,DoveMed_Disease,17
4717,DrEveH,17
4718,Emmaisntonfire,17
4719,fallen_angle04,17
4720,fatrecovery,17
4721,feelingssidk,17
4722,FobiSocial,17
4723,FunSizedTurtle7,17
4724,fxcked_up_mess,17
4725,fxrlornness,17
4726,Getitoverwith_,17
4727,GiveHopeNotHate,17
4728,h8h8h8me,17
4729,health4mindbody,17
4730,heavilyredacted,17
4731,Helpmehelpyouxx,17
4732,herestothekidz9,17
4733,httpWannaDie,17
4734,huelesss,17
4735,I_scare_myself,17
4736,Iamsofatlol,17
4737,ifyouknew09,17
4738,imbalanceprojec,17
4739,ImperfectCutsx,17
4740,internalways,17
4741,jessisdepressed,17
4742,justkindadead,17
4743,Keiraash,17
4744,kidrauhlbbe,17
4745,lifelesswishes,17
4746,LimitDepression,17
4747,liv3_your_dr3am,17
4748,livedinthepast,17
4749,livi_is_dead,17
4750,livinthro,17
4751,lonelyteeen,17
4752,lookmoney12,17
4753,lorinye,17
4754,Lost_in_ana,17
4755,lovemovementyal,17
4756,lxvelythxughts,17
4757,lynn_skaio,17
4758,madhatter_16,17
4759,meghan32100,17
4760,MekailaT,17
4761,MiahelpSabrina,17
4762,millican_hannah,17
4763,MindOf_A_Loner,17
4764,minionlover314,17
4765,mr_nick_stokes,17
4766,MyBullyProject,17
4767,Mydemons18,17
4768,Neuro__Vector,17
4769,nobody198,17
4770,NoLonger_Single,17
4771,NotAloneDM,17
4772,notMYkidsTAB,17
4773,nsfwxcalvin,17
4774,opendoorscouns1,17
4775,pammu_,17
4776,PCPSYCOLOGYMELB,17
4777,perinataldep,17
4778,Pitch_BlackGlow,17
4779,plasteredsoul,17
4780,prideequality12,17
4781,PrivateSilence,17
4782,QuaileJulie,17
4783,Rainbowkitty36,17
4784,reconnectsp,17
4785,recoveryrach,17
4786,RoraThoughts,17
4787,Roushanraja3,17
4788,RRobinsona27,17
4789,ruthnaruto,17
4790,sad_fuckup,17
4791,sad_lexa,17
4792,SadnessEnds,17
4793,SadTeenThinks,17
4794,scarsonthemind,17
4795,SheRecovers,17
4796,shhhimnothing,17
4797,shipinstyle,17
4798,SlaughterGreete,17
4799,StarveCutHope,17
4800,Suffering_gone,17
4801,Suicidal__Bunny,17
4802,suicidalangelx1,17
4803,suicidalbitchme,17
4804,suicidalscars1,17
4805,suicidehelp12,17
4806,suicidekid_,17
4807,tacklingthebear,17
4808,teencampaignUK,17
4809,TeenSmiles2014,17
4810,theuglyfatgirlx,17
4811,THGRuefrom11,17
4812,thisbabydriving,17
4813,thisgirlspath,17
4814,TianMcAdami,17
4815,trancybutler_,17
4816,TxTwinStacy,17
4817,undxrwxight,17
4818,UniqueShyEmo,17
4819,verybrightchild,17
4820,wake_m3up,17
4821,wannaflyaway_,17
4822,want_thin,17
4823,wharton_rob,17
4824,wishingtobethi1,17
4825,wxnttocxt,17
4826,X_suicidalgirl,17
4827,xdropdeadmadiix,17
4828,xjustdepressedx,17
4829,YoureBeY0Utiful,17
4830,ZACGOTBACK,17
4831,ZacSeidler,17
4832,zchahola,17
4833,_0_suicidal_0_,18
4834,_betteroffdead_,18
4835,_DrSophie,18
4836,_icanhelp__,18
4837,_n0thing___,18
4838,_sad_sad_sad,18
4839,_skinnywish,18
4840,1_varya,18
4841,404_occured,18
4842,666_sonofsatan,18
4843,abrokencutter,18
4844,AlexyYaez,18
4845,AlicenAbused,18
4846,AllOutBlog,18
4847,alwayswrong___,18
4848,alyssa_foret123,18
4849,ana_banana12345,18
4850,ana_families_,18
4851,ana_lover13,18
4852,AnaCamelli,18
4853,AnaRecovered,18
4854,anxietyalliance,18
4855,arnoldre987,18
4856,art4anad,18
4857,azzx_axsxhxh,18
4858,bars_crazy,18
4859,beSkinny_c,18
4860,bipolarbxtch,18
4861,blockedgrande,18
4862,Br0K_eN,18
4863,brxkenxthin,18
4864,CBTNI,18
4865,cupcake_7cups,18
4866,cut_suicidal,18
4867,deadlyspirt,18
4868,DepressDemon,18
4869,depressed_hell,18
4870,depressedevil,18
4871,diaIog,18
4872,DisorderedOwl,18
4873,dontjudgeus101,18
4874,drldabney,18
4875,drxpetomania,18
4876,dunderhead543,18
4877,dxpressedqxotes,18
4878,eatingdisni,18
4879,elder_deabreu,18
4880,elvmamishx26,18
4881,enclosehellbat,18
4882,every1go2hell,18
4883,extinctvoices,18
4884,F0rEv3rUnwant3d,18
4885,fany_bvb,18
4886,fatands4d,18
4887,fatandscarred,18
4888,FIGHTTOGETHER_,18
4889,fixyourselfxo,18
4890,FOBwords,18
4891,frootmp3,18
4892,fuckedupbutfab,18
4893,fxcklife420,18
4894,ginaguzzz,18
4895,givingupinside,18
4896,GunzofPoetry,18
4897,hahahajaime,18
4898,harris_julana,18
4899,Hateful_Love,18
4900,HerNamesAamarys,18
4901,HerosToHelp,18
4902,hopelessquenn,18
4903,hopelessuicidee,18
4904,HplessRomantic1,18
4905,http_maddy_lol,18
4906,hung_rartist,18
4907,IAmHere2HelpYou,18
4908,IllTellYouImOk,18
4909,imalwaysssad,18
4910,insaneladyrants,18
4911,isntshesuicidal,18
4912,isthis_worthit,18
4913,its_safe_here,18
4914,itswrongtocut,18
4915,iwant2d1e_,18
4916,ixceptu,18
4917,jadewrightxx12,18
4918,JennaBennett19,18
4919,JMctitties,18
4920,juliadepression,18
4921,justbe_sensory,18
4922,justdepressedm_,18
4923,LeighNicole1,18
4924,LexieKate1985,18
4925,LightAtTheEnd2,18
4926,Lilliaop,18
4927,liveforlifeorg,18
4928,lovato_lexi,18
4929,lydiasmiley_,18
4930,MadisonSamsal,18
4931,ManipulatedOne,18
4932,mcrmadi,18
4933,mentalhealth231,18
4934,mjacksonshrine,18
4935,NeedSkinny4_,18
4936,nicattacks,18
4937,painsurvivor1,18
4938,PrincessCaiti,18
4939,psychofuckk,18
4940,raining_tearsxx,18
4941,sadfeels_,18
4942,sadnessxxxx,18
4943,SaveALifeBeKind,18
4944,scarsinplaces,18
4945,sdumile_mavuso,18
4946,self_destroy_,18
4947,Semchi,18
4948,sh_ed_st_help,18
4949,siantherapy,18
4950,skinnynrecovery,18
4951,ssbeautiful143,18
4952,star_dxst,18
4953,StopxSuicide,18
4954,StoryInTweets,18
4955,suicidall_girll,18
4956,suicidalyay,18
4957,suicidaxxl,18
4958,suicide_victims,18
4959,Suicideblogtth,18
4960,suicidesanxiety,18
4961,Suixdxl,18
4962,TALKVOS,18
4963,tdwnwdfcknspirl,18
4964,Th0ughtCatalog,18
4965,The_Broken98,18
4966,theleschorie,18
4967,theonethatdies,18
4968,ThePurpleGirl__,18
4969,ThiiagoPena,18
4970,thinspolinz,18
4971,thisissexret,18
4972,TMPMovement,18
4973,toxicatesadness,18
4974,tylerfeelsalone,18
4975,ughalonee,18
4976,ughitsjustmee,18
4977,ugly_mistake,18
4978,unstable_teens,18
4979,unwantedbutlovd,18
4980,Vveybe93,18
4981,wagnerkttt,18
4982,WarriorMomCon,18
4983,warriorship,18
4984,WeakChristian,18
4985,wetkxtty,18
4986,whatdepressed,18
4987,xStopSuicide,18
4988,xsuicidal_bitch,18
4989,xxuselessgirlxx,18
4990,YourDerpiness,18
4991,YouWordsCanHurt,18
4992,zaracoco,18
4993,_harmer_x,19
4994,_livinglonely,19
4995,_My_recovery_,19
4996,_ShareTheWorld_,19
4997,_takeme2_hell,19
4998,110lbstoomuch,19
4999,98pounds,19
5000,aboud_hussein,19
5001,alexandra867574,19
5002,alisoncj_16,19
5003,Aloneselfharme1,19
5004,alonethruitall,19
5005,Amandatomssss,19
5006,ana_mia_family,19
5007,anababe_ED,19
5008,anadepdiary,19
5009,AndybyDesign,19
5010,anonymslyhere,19
5011,anxietysadness,19
5012,ASingh_15,19
5013,basicallyrant,19
5014,bipolarlolablue,19
5015,BizzleBiebster,19
5016,Bloody__Freak,19
5017,BPD_anxiety_dep,19
5018,Br0k3nUp,19
5019,cappuccinoshawn,19
5020,cedarassociates,19
5021,CLOSEOmg,19
5022,cmapplegate,19
5023,Cole_Sinclair21,19
5024,cutcutcutagain,19
5025,Danille_equ,19
5026,deadbyt0morr0w,19
5027,death_iminante,19
5028,Deathbecomeshe1,19
5029,deepxdarkxworld,19
5030,delicatepxtals,19
5031,DepressedVent,19
5032,depressionality,19
5033,depressionhug,19
5034,depressionismsx,19
5035,depressionnote5,19
5036,desolate_angel,19
